#node	identifier	category	term ID	term description
CCKAR	9606.ENSP00000295589	COMPARTMENTS	GOCC:0016020	Membrane
CCKAR	9606.ENSP00000295589	COMPARTMENTS	GOCC:0060187	Cell pole
CCKAR	9606.ENSP00000295589	COMPARTMENTS	GOCC:0071944	Cell periphery
CCKAR	9606.ENSP00000295589	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
CCKAR	9606.ENSP00000295589	COMPARTMENTS	GOCC:1990902	New cell pole
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0297	G-protein coupled receptor
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0325	Glycoprotein
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0449	Lipoprotein
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0472	Membrane
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0564	Palmitate
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0675	Receptor
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0807	Transducer
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-0812	Transmembrane
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-1003	Cell membrane
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-1015	Disulfide bond
CCKAR	9606.ENSP00000295589	UniProt Keywords	KW-1133	Transmembrane helix
CCKAR	9606.ENSP00000295589	Pfam	PF09193	Cholecystokinin A receptor, N-terminal
CCKAR	9606.ENSP00000295589	Pfam	PF10328	Serpentine type 7TM GPCR chemoreceptor Srx
CCKAR	9606.ENSP00000295589	InterPro	IPR000276	G protein-coupled receptor, rhodopsin-like
CCKAR	9606.ENSP00000295589	InterPro	IPR000596	Cholecystokinin receptor type A
CCKAR	9606.ENSP00000295589	InterPro	IPR009126	Cholecystokinin receptor
CCKAR	9606.ENSP00000295589	InterPro	IPR015276	Cholecystokinin A receptor, N-terminal
CCKAR	9606.ENSP00000295589	InterPro	IPR017452	GPCR, rhodopsin-like, 7TM
CCKAR	9606.ENSP00000295589	InterPro	IPR036472	Cholecystokinin A receptor, N-terminal domain superfamily
CCL28	9606.ENSP00000354416	GO Process	GO:0001906	Cell killing
CCL28	9606.ENSP00000354416	GO Process	GO:0001952	Regulation of cell-matrix adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0001954	Positive regulation of cell-matrix adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0002376	Immune system process
CCL28	9606.ENSP00000354416	GO Process	GO:0002682	Regulation of immune system process
CCL28	9606.ENSP00000354416	GO Process	GO:0002683	Negative regulation of immune system process
CCL28	9606.ENSP00000354416	GO Process	GO:0002685	Regulation of leukocyte migration
CCL28	9606.ENSP00000354416	GO Process	GO:0002686	Negative regulation of leukocyte migration
CCL28	9606.ENSP00000354416	GO Process	GO:0002691	Regulation of cellular extravasation
CCL28	9606.ENSP00000354416	GO Process	GO:0002692	Negative regulation of cellular extravasation
CCL28	9606.ENSP00000354416	GO Process	GO:0006935	Chemotaxis
CCL28	9606.ENSP00000354416	GO Process	GO:0006950	Response to stress
CCL28	9606.ENSP00000354416	GO Process	GO:0006952	Defense response
CCL28	9606.ENSP00000354416	GO Process	GO:0006955	Immune response
CCL28	9606.ENSP00000354416	GO Process	GO:0006959	Humoral immune response
CCL28	9606.ENSP00000354416	GO Process	GO:0007154	Cell communication
CCL28	9606.ENSP00000354416	GO Process	GO:0007162	Negative regulation of cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0007165	Signal transduction
CCL28	9606.ENSP00000354416	GO Process	GO:0007204	Positive regulation of cytosolic calcium ion concentration
CCL28	9606.ENSP00000354416	GO Process	GO:0007584	Response to nutrient
CCL28	9606.ENSP00000354416	GO Process	GO:0009605	Response to external stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0009607	Response to biotic stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0009987	Cellular process
CCL28	9606.ENSP00000354416	GO Process	GO:0009991	Response to extracellular stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0010810	Regulation of cell-substrate adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0010811	Positive regulation of cell-substrate adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0016477	Cell migration
CCL28	9606.ENSP00000354416	GO Process	GO:0019730	Antimicrobial humoral response
CCL28	9606.ENSP00000354416	GO Process	GO:0019835	Cytolysis
CCL28	9606.ENSP00000354416	GO Process	GO:0022407	Regulation of cell-cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0022408	Negative regulation of cell-cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0023052	Signaling
CCL28	9606.ENSP00000354416	GO Process	GO:0030155	Regulation of cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0030334	Regulation of cell migration
CCL28	9606.ENSP00000354416	GO Process	GO:0030336	Negative regulation of cell migration
CCL28	9606.ENSP00000354416	GO Process	GO:0031640	Killing of cells of another organism
CCL28	9606.ENSP00000354416	GO Process	GO:0031667	Response to nutrient levels
CCL28	9606.ENSP00000354416	GO Process	GO:0040011	Locomotion
CCL28	9606.ENSP00000354416	GO Process	GO:0040012	Regulation of locomotion
CCL28	9606.ENSP00000354416	GO Process	GO:0040013	Negative regulation of locomotion
CCL28	9606.ENSP00000354416	GO Process	GO:0042221	Response to chemical
CCL28	9606.ENSP00000354416	GO Process	GO:0042330	Taxis
CCL28	9606.ENSP00000354416	GO Process	GO:0043207	Response to external biotic stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
CCL28	9606.ENSP00000354416	GO Process	GO:0045785	Positive regulation of cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:0048518	Positive regulation of biological process
CCL28	9606.ENSP00000354416	GO Process	GO:0048519	Negative regulation of biological process
CCL28	9606.ENSP00000354416	GO Process	GO:0048522	Positive regulation of cellular process
CCL28	9606.ENSP00000354416	GO Process	GO:0048523	Negative regulation of cellular process
CCL28	9606.ENSP00000354416	GO Process	GO:0048870	Cell motility
CCL28	9606.ENSP00000354416	GO Process	GO:0050789	Regulation of biological process
CCL28	9606.ENSP00000354416	GO Process	GO:0050794	Regulation of cellular process
CCL28	9606.ENSP00000354416	GO Process	GO:0050896	Response to stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0051707	Response to other organism
CCL28	9606.ENSP00000354416	GO Process	GO:0051715	Cytolysis in another organism
CCL28	9606.ENSP00000354416	GO Process	GO:0051716	Cellular response to stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0060326	Cell chemotaxis
CCL28	9606.ENSP00000354416	GO Process	GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide
CCL28	9606.ENSP00000354416	GO Process	GO:0065007	Biological regulation
CCL28	9606.ENSP00000354416	GO Process	GO:0065008	Regulation of biological quality
CCL28	9606.ENSP00000354416	GO Process	GO:0070887	Cellular response to chemical stimulus
CCL28	9606.ENSP00000354416	GO Process	GO:0098542	Defense response to other organism
CCL28	9606.ENSP00000354416	GO Process	GO:1903037	Regulation of leukocyte cell-cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:1903038	Negative regulation of leukocyte cell-cell adhesion
CCL28	9606.ENSP00000354416	GO Process	GO:1903236	Regulation of leukocyte tethering or rolling
CCL28	9606.ENSP00000354416	GO Process	GO:1903237	Negative regulation of leukocyte tethering or rolling
CCL28	9606.ENSP00000354416	GO Process	GO:1904994	Regulation of leukocyte adhesion to vascular endothelial cell
CCL28	9606.ENSP00000354416	GO Process	GO:1904995	Negative regulation of leukocyte adhesion to vascular endothelial cell
CCL28	9606.ENSP00000354416	GO Process	GO:2000145	Regulation of cell motility
CCL28	9606.ENSP00000354416	GO Process	GO:2000146	Negative regulation of cell motility
CCL28	9606.ENSP00000354416	GO Function	GO:0001664	G protein-coupled receptor binding
CCL28	9606.ENSP00000354416	GO Function	GO:0005102	Signaling receptor binding
CCL28	9606.ENSP00000354416	GO Function	GO:0005125	Cytokine activity
CCL28	9606.ENSP00000354416	GO Function	GO:0005126	Cytokine receptor binding
CCL28	9606.ENSP00000354416	GO Function	GO:0005488	Binding
CCL28	9606.ENSP00000354416	GO Function	GO:0005515	Protein binding
CCL28	9606.ENSP00000354416	GO Function	GO:0008009	Chemokine activity
CCL28	9606.ENSP00000354416	GO Function	GO:0030545	Signaling receptor regulator activity
CCL28	9606.ENSP00000354416	GO Function	GO:0030546	Signaling receptor activator activity
CCL28	9606.ENSP00000354416	GO Function	GO:0042379	Chemokine receptor binding
CCL28	9606.ENSP00000354416	GO Function	GO:0048018	Receptor ligand activity
CCL28	9606.ENSP00000354416	GO Function	GO:0098772	Molecular function regulator activity
CCL28	9606.ENSP00000354416	GO Component	GO:0005576	Extracellular region
CCL28	9606.ENSP00000354416	GO Component	GO:0005615	Extracellular space
CCL28	9606.ENSP00000354416	GO Component	GO:0031982	Vesicle
CCL28	9606.ENSP00000354416	GO Component	GO:0043226	Organelle
CCL28	9606.ENSP00000354416	GO Component	GO:0043227	Membrane-bounded organelle
CCL28	9606.ENSP00000354416	GO Component	GO:0043230	Extracellular organelle
CCL28	9606.ENSP00000354416	GO Component	GO:0065010	Extracellular membrane-bounded organelle
CCL28	9606.ENSP00000354416	GO Component	GO:0070062	Extracellular exosome
CCL28	9606.ENSP00000354416	GO Component	GO:0110165	Cellular anatomical entity
CCL28	9606.ENSP00000354416	GO Component	GO:1903561	Extracellular vesicle
CCL28	9606.ENSP00000354416	STRING clusters	CL:15535	Mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity
CCL28	9606.ENSP00000354416	STRING clusters	CL:15536	Mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity
CCL28	9606.ENSP00000354416	STRING clusters	CL:15732	Chemokine receptors bind chemokines, and Chemokine beta/gamma/delta
CCL28	9606.ENSP00000354416	STRING clusters	CL:15734	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15736	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15738	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15740	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15741	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15743	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	STRING clusters	CL:15744	Chemokine interleukin-8-like domain, and C-X-C chemokine receptor activity
CCL28	9606.ENSP00000354416	KEGG	hsa04060	Cytokine-cytokine receptor interaction
CCL28	9606.ENSP00000354416	KEGG	hsa04061	Viral protein interaction with cytokine and cytokine receptor
CCL28	9606.ENSP00000354416	KEGG	hsa04062	Chemokine signaling pathway
CCL28	9606.ENSP00000354416	KEGG	hsa04672	Intestinal immune network for IgA production
CCL28	9606.ENSP00000354416	Reactome	HSA-162582	Signal Transduction
CCL28	9606.ENSP00000354416	Reactome	HSA-372790	Signaling by GPCR
CCL28	9606.ENSP00000354416	Reactome	HSA-373076	Class A/1 (Rhodopsin-like receptors)
CCL28	9606.ENSP00000354416	Reactome	HSA-375276	Peptide ligand-binding receptors
CCL28	9606.ENSP00000354416	Reactome	HSA-380108	Chemokine receptors bind chemokines
CCL28	9606.ENSP00000354416	Reactome	HSA-388396	GPCR downstream signalling
CCL28	9606.ENSP00000354416	Reactome	HSA-418594	G alpha (i) signalling events
CCL28	9606.ENSP00000354416	Reactome	HSA-500792	GPCR ligand binding
CCL28	9606.ENSP00000354416	WikiPathways	WP3929	Chemokine signaling pathway
CCL28	9606.ENSP00000354416	WikiPathways	WP5095	Overview of proinflammatory and profibrotic mediators
CCL28	9606.ENSP00000354416	WikiPathways	WP5098	T-cell activation SARS-CoV-2
CCL28	9606.ENSP00000354416	WikiPathways	WP5285	Immune infiltration in pancreatic cancer
CCL28	9606.ENSP00000354416	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
CCL28	9606.ENSP00000354416	TISSUES	BTO:0000042	Animal
CCL28	9606.ENSP00000354416	TISSUES	BTO:0000140	Bone
CCL28	9606.ENSP00000354416	TISSUES	BTO:0000421	Connective tissue
CCL28	9606.ENSP00000354416	TISSUES	BTO:0000616	I-cell
CCL28	9606.ENSP00000354416	TISSUES	BTO:0001022	Periosteum
CCL28	9606.ENSP00000354416	TISSUES	BTO:0001486	Skeletal system
CCL28	9606.ENSP00000354416	TISSUES	BTO:0001489	Whole body
CCL28	9606.ENSP00000354416	TISSUES	BTO:0001593	Osteoblast
CCL28	9606.ENSP00000354416	TISSUES	BTO:0002050	Osteogenic cell
CCL28	9606.ENSP00000354416	COMPARTMENTS	GOCC:0005576	Extracellular region
CCL28	9606.ENSP00000354416	COMPARTMENTS	GOCC:0005615	Extracellular space
CCL28	9606.ENSP00000354416	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
CCL28	9606.ENSP00000354416	Monarch	EFO:0003892	Pulmonary function measurement
CCL28	9606.ENSP00000354416	Monarch	EFO:0004713	FEV/FEC ratio
CCL28	9606.ENSP00000354416	Monarch	EFO:0004725	Metabolite measurement
CCL28	9606.ENSP00000354416	Monarch	EFO:0005276	Hydroxy-leucine measurement
CCL28	9606.ENSP00000354416	Monarch	EFO:0006841	Respiratory disease biomarker
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0025	Alternative splicing
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0145	Chemotaxis
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0202	Cytokine
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0325	Glycoprotein
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0732	Signal
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-0964	Secreted
CCL28	9606.ENSP00000354416	UniProt Keywords	KW-1015	Disulfide bond
CCL28	9606.ENSP00000354416	InterPro	IPR000827	CC chemokine, conserved site
CCL28	9606.ENSP00000354416	InterPro	IPR001811	Chemokine interleukin-8-like domain
CCL28	9606.ENSP00000354416	InterPro	IPR036048	Chemokine interleukin-8-like superfamily
CCL28	9606.ENSP00000354416	SMART	SM00199	Intercrine alpha family (small cytokine C-X-C) (chemokine CXC).
GAST	9606.ENSP00000331358	GO Process	GO:0007154	Cell communication
GAST	9606.ENSP00000331358	GO Process	GO:0007165	Signal transduction
GAST	9606.ENSP00000331358	GO Process	GO:0007186	G protein-coupled receptor signaling pathway
GAST	9606.ENSP00000331358	GO Process	GO:0009605	Response to external stimulus
GAST	9606.ENSP00000331358	GO Process	GO:0009987	Cellular process
GAST	9606.ENSP00000331358	GO Process	GO:0009991	Response to extracellular stimulus
GAST	9606.ENSP00000331358	GO Process	GO:0023052	Signaling
GAST	9606.ENSP00000331358	GO Process	GO:0031667	Response to nutrient levels
GAST	9606.ENSP00000331358	GO Process	GO:0032094	Response to food
GAST	9606.ENSP00000331358	GO Process	GO:0042221	Response to chemical
GAST	9606.ENSP00000331358	GO Process	GO:0050789	Regulation of biological process
GAST	9606.ENSP00000331358	GO Process	GO:0050794	Regulation of cellular process
GAST	9606.ENSP00000331358	GO Process	GO:0050896	Response to stimulus
GAST	9606.ENSP00000331358	GO Process	GO:0051716	Cellular response to stimulus
GAST	9606.ENSP00000331358	GO Process	GO:0065007	Biological regulation
GAST	9606.ENSP00000331358	GO Function	GO:0005102	Signaling receptor binding
GAST	9606.ENSP00000331358	GO Function	GO:0005179	Hormone activity
GAST	9606.ENSP00000331358	GO Function	GO:0005488	Binding
GAST	9606.ENSP00000331358	GO Function	GO:0005515	Protein binding
GAST	9606.ENSP00000331358	GO Function	GO:0030545	Signaling receptor regulator activity
GAST	9606.ENSP00000331358	GO Function	GO:0030546	Signaling receptor activator activity
GAST	9606.ENSP00000331358	GO Function	GO:0048018	Receptor ligand activity
GAST	9606.ENSP00000331358	GO Function	GO:0098772	Molecular function regulator activity
GAST	9606.ENSP00000331358	GO Component	GO:0005576	Extracellular region
GAST	9606.ENSP00000331358	GO Component	GO:0005615	Extracellular space
GAST	9606.ENSP00000331358	GO Component	GO:0110165	Cellular anatomical entity
GAST	9606.ENSP00000331358	STRING clusters	CL:23867	Peptide ligand-binding receptors, and Class B/2 (Secretin family receptors)
GAST	9606.ENSP00000331358	STRING clusters	CL:23868	Peptide ligand-binding receptors, and Neuropeptide receptor binding
GAST	9606.ENSP00000331358	STRING clusters	CL:23869	Peptide ligand-binding receptors, and Neuropeptide receptor binding
GAST	9606.ENSP00000331358	STRING clusters	CL:23870	Peptide ligand-binding receptors
GAST	9606.ENSP00000331358	STRING clusters	CL:23871	Peptide ligand-binding receptors
GAST	9606.ENSP00000331358	STRING clusters	CL:23872	Mixed, incl. Positive regulation of respiratory gaseous exchange, and Panic disorder
GAST	9606.ENSP00000331358	STRING clusters	CL:23914	Cholecystokinin receptor, and Gastrin/cholecystokinin, conserved site
GAST	9606.ENSP00000331358	KEGG	hsa04971	Gastric acid secretion
GAST	9606.ENSP00000331358	Reactome	HSA-162582	Signal Transduction
GAST	9606.ENSP00000331358	Reactome	HSA-372790	Signaling by GPCR
GAST	9606.ENSP00000331358	Reactome	HSA-388396	GPCR downstream signalling
GAST	9606.ENSP00000331358	Reactome	HSA-416476	G alpha (q) signalling events
GAST	9606.ENSP00000331358	Reactome	HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK
GAST	9606.ENSP00000331358	WikiPathways	WP2596	Gastric acid production
GAST	9606.ENSP00000331358	WikiPathways	WP2597	Secretion of hydrochloric acid in parietal cells
GAST	9606.ENSP00000331358	WikiPathways	WP4659	Gastrin signaling pathway
GAST	9606.ENSP00000331358	DISEASES	DOID:0014667	Disease of metabolism
GAST	9606.ENSP00000331358	DISEASES	DOID:0040090	Autoimmune gastritis
GAST	9606.ENSP00000331358	DISEASES	DOID:0050117	Disease by infectious agent
GAST	9606.ENSP00000331358	DISEASES	DOID:0050177	Monogenic disease
GAST	9606.ENSP00000331358	DISEASES	DOID:0050624	Gastrointestinal system benign neoplasm
GAST	9606.ENSP00000331358	DISEASES	DOID:0050686	Organ system cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:0050736	Autosomal dominant disease
GAST	9606.ENSP00000331358	DISEASES	DOID:0050739	Autosomal genetic disease
GAST	9606.ENSP00000331358	DISEASES	DOID:0050782	Zollinger-Ellison syndrome
GAST	9606.ENSP00000331358	DISEASES	DOID:0060031	Autoimmune disease of gastrointestinal tract
GAST	9606.ENSP00000331358	DISEASES	DOID:0060072	Benign neoplasm
GAST	9606.ENSP00000331358	DISEASES	DOID:0060085	Organ system benign neoplasm
GAST	9606.ENSP00000331358	DISEASES	DOID:0060158	Acquired metabolic disease
GAST	9606.ENSP00000331358	DISEASES	DOID:10017	Multiple endocrine neoplasia type 1
GAST	9606.ENSP00000331358	DISEASES	DOID:10021	Duodenum cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:10154	Small intestine cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:10155	Intestinal cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:10534	Stomach cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:10808	Gastric ulcer
GAST	9606.ENSP00000331358	DISEASES	DOID:11963	Esophagitis
GAST	9606.ENSP00000331358	DISEASES	DOID:1255	Trichostrongyloidiasis
GAST	9606.ENSP00000331358	DISEASES	DOID:12641	Displacement of cardia through esophageal hiatus
GAST	9606.ENSP00000331358	DISEASES	DOID:12642	Hiatus hernia
GAST	9606.ENSP00000331358	DISEASES	DOID:13381	Pernicious anemia
GAST	9606.ENSP00000331358	DISEASES	DOID:13976	Peptic esophagitis
GAST	9606.ENSP00000331358	DISEASES	DOID:1398	Parasitic infectious disease
GAST	9606.ENSP00000331358	DISEASES	DOID:14566	Disease of cellular proliferation
GAST	9606.ENSP00000331358	DISEASES	DOID:162	Cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:169	Neuroendocrine tumor
GAST	9606.ENSP00000331358	DISEASES	DOID:170	Endocrine gland cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:1724	Duodenal ulcer
GAST	9606.ENSP00000331358	DISEASES	DOID:1793	Pancreatic cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:1798	Pancreatic endocrine carcinoma
GAST	9606.ENSP00000331358	DISEASES	DOID:1799	Islet cell tumor
GAST	9606.ENSP00000331358	DISEASES	DOID:225	Syndrome
GAST	9606.ENSP00000331358	DISEASES	DOID:26	Pancreas disease
GAST	9606.ENSP00000331358	DISEASES	DOID:28	Endocrine system disease
GAST	9606.ENSP00000331358	DISEASES	DOID:2914	Immune system disease
GAST	9606.ENSP00000331358	DISEASES	DOID:3119	Gastrointestinal system cancer
GAST	9606.ENSP00000331358	DISEASES	DOID:3125	Multiple endocrine neoplasia
GAST	9606.ENSP00000331358	DISEASES	DOID:3332	Haemonchiasis
GAST	9606.ENSP00000331358	DISEASES	DOID:374	Nutrition disease
GAST	9606.ENSP00000331358	DISEASES	DOID:3985	Ostertagiasis
GAST	9606.ENSP00000331358	DISEASES	DOID:4	Disease
GAST	9606.ENSP00000331358	DISEASES	DOID:4029	Gastritis
GAST	9606.ENSP00000331358	DISEASES	DOID:4071	Duodenogastric reflux
GAST	9606.ENSP00000331358	DISEASES	DOID:4072	Duodenum disease
